idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,MajDiam,mainClass,subClass
4355,064.5-06.9,Kn 16,T,20:20:11.5,24:04:37.92,305.04800,24.07720,64.54290,-6.94056,48.0,R,s;
4356,066.9-07.8,Kn 19,T,20:29:20.6,25:32:39.84,307.33600,25.54440,66.94843,-7.82057,74.0,R,a;r;s;
4357,072.3-05.3,Kn 23,T,20:34:26.2,31:18:33.12,308.60901,31.30920,72.31553,-5.35835,19.0,B,m;s;
4359,066.5-14.8,Kn 45,T,20:53:03.94,21:00:10.9,313.26642,21.00303,66.50735,-14.89786,145.0,E,a;r;s;
4360,081.0-03.9,Te 8,T,20:55:27.3,39:03:59.18,313.86363,39.06644,81.09144,-3.93151,23.0,B,
4361,068.2-16.0,Kn 44,T,21:01:20.5,21:40:06.17,315.33542,21.66838,68.28276,-16.00624,11.0,E,a;s;
4362,082.5-06.2,Kn 25,T,21:09:20.2,38:36:06.12,317.33401,38.60170,82.53120,-6.26958,79.0,B,m;p;
4364,093.3+01.4,Pa 7,T,21:20:00.1,51:41:05.75,320.00039,51.68493,93.30349,1.41070,9.0,B,p;s;
4365,092.8+00.7,Pa 8,T,21:20:52.9,50:56:38.44,320.22054,50.94401,92.87553,0.79037,7.0,E,p;r;s;
4366,084.6-07.9,Kn 26,T,21:23:09.4,38:58:13.08,320.78900,38.97030,84.67293,-7.96419,110.0,B,m;p;s;
4367,099.1+05.7,KTC 1,T,21:28:11.0,58:52:34.68,322.04600,58.87630,99.18850,5.72085,22.0,E,
4368,103.7+07.2,Kn 30,T,21:47:24.5,63:05:09.60,326.85200,63.08600,103.76600,7.28389,13.0,E,a;m;r;s;
4369,109.4+07.7,Kn 31,T,22:27:39.19,66:44:09.5,336.91329,66.73597,109.40057,7.72001,80.0,R,a;r;s;
4370,114.2+03.7,Te 4,T,23:27:13.2,65:09:23.04,351.80499,65.15640,114.23215,3.71695,19.0,R,s;
4371,119.1+12.4,Kn 50,T,23:54:11.34,74:55:34.0,358.54725,74.92611,119.15659,12.47557,185.0,E,a;r;s;
4372,119.2+04.6,Te 10,T,00:13:33.8,67:18:03.96,3.39100,67.30110,119.28001,4.69828,13.0,B,
4375,177.0+00.5,Te 2,T,05:40:44.76,31:44:31.3,85.18650,31.74203,177.06019,0.57973,122.0,R,a;s;
4377,043.3+10.4,Kn 2,T,18:32:40.00,13:58:02.3,278.16667,13.96731,43.39502,10.41171,56.0,I,
4380,055.5-01.7,Kn 43,T,19:41:07.7,19:08:26.16,295.28201,19.14060,55.55537,-1.79697,39.0,B,a;m;
4381,045.0-12.4,WHTZ 3,T,19:57:59.3,04:47:30.98,299.49701,4.79194,45.01804,-12.46453,92.0,I,
4382,070.2-08.7,Kn 21,T,20:41:18.0,27:35:06.00,310.32501,27.58500,70.20541,-8.78140,29.0,E,
4385,095.9+03.5,Kn 28,T,21:22:01.0,55:04:30.00,320.50400,55.07500,95.91781,3.59288,56.0,B,a;m;s;
4389,093.9-00.1,IRAS 21282+5050,T,21:29:58.4,51:03:59.54,322.49349,51.06654,93.98709,-0.11790,6.0,,
4390,016.9-09.7,PTB 44,T,18:57:40.01,-18:36:16.7,284.41671,-18.60464,16.90209,-9.69464,58.0,E,a;
4391,011.5+03.7,PHR J1757-1711,T,17:57:05.64,-17:11:09.88,269.27350,-17.18608,11.45822,3.72658,33.0,R,r;
4393,139.3+04.8,KK 26,T,03:23:04.92,62:47:12.4,50.77050,62.78678,139.31094,4.84191,106.0,B,a;m;s;
4395,016.6+07.0,PTB 21,T,17:55:53.3,-11:05:41.64,268.97198,-11.09490,16.62664,7.00015,69.0,E,a;r;
4398,172.1+00.8,Abell 9,T,05:28:56.8,36:03:03.49,82.23658,36.05097,172.11208,0.85442,40.0,E,a;r;
4399,219.3+01.1,K 1-9,T,07:07:15.6,-05:10:07.00,106.81500,-5.16861,219.33519,1.14974,48.0,B,a;r;
4400,033.4-00.6,GLMP 844,T,18:54:34.8,00:11:04.63,283.64500,0.18462,33.45440,-0.61491,3.5,R,
4401,328.2+14.3,Mu 1,T,15:06:17.11,-41:45:18.5,226.57129,-41.75514,328.23855,14.39591,110.0,R,a;
4402,135.9+55.9,TS 1,T,11:53:24.7,59:39:56.88,178.35300,59.66580,135.99576,55.96638,9.2,E,s;
4404,106.6-04.2,K 3-86,T,22:54:45.3,54:56:01.07,343.68858,54.93363,106.62473,-4.20083,9.4,I,a;m;s;
4405,010.4+04.4,DPV 1,T,17:52:32.69,-17:41:08.0,268.13621,-17.68556,10.47946,4.41479,36.9,E,a;r;
4407,327.8-00.8,PM 1-104,T,15:57:21.1,-54:30:46.08,239.33800,-54.51280,327.82900,-0.88807,8.0,E,
4408,075.5+01.7,Ju 1,T,20:15:21.45,38:02:43.8,303.83938,38.04550,75.57005,1.72325,240.0,R,r
4410,068.1+11.0,ETHOS 1,T,19:16:31.4,36:09:47.88,289.13101,36.16330,68.09760,10.98660,19.5,B,m;p;s;
4411,126.6+01.3,IPHASX J012507.9+635652,T,01:25:07.95,63:56:52.8,21.28313,63.94800,126.62168,1.31790,22.0,B,a;p;m
4418,040.8-09.7,WHTZ 1,T,19:40:43.84,02:30:31.8,295.18267,2.50883,40.87504,-9.77644,193.0,E,a;s;
4421,043.3+03.5,IPHASX J185744.4+105053,T,18:57:44.4,10:50:53.16,284.43500,10.84810,43.31089,3.54235,109.5,B,a;r;s;
4424,040.7+03.4,IPHASX J185322.1+083018,T,18:53:22.1,08:30:18.00,283.34201,8.50500,40.72916,3.44128,110.0,R,a;r;
4425,134.1+03.0,IPHASX J023538.6+633823,T,02:35:39.4,63:38:23.93,38.91410,63.63998,134.19428,3.07057,134.5,E,a;
4426,110.6-01.2,WeSb 6,T,23:13:04.0,59:17:39.88,348.26678,59.29441,110.65993,-1.21316,82.0,R,a;r;s;
4427,045.7-03.8,Fe 1,T,19:28:47.34,09:34:38.1,292.19725,9.57725,45.73016,-3.81450,68.2,B,r;
4428,054.2-03.4,IPHASX J194359.5+170901,T,19:43:59.5,17:09:01.08,295.99799,17.15030,54.16148,-3.37347,21.0,B,a;m;p;s;
4431,095.1+00.9,KKR 62,T,21:30:45.4,52:41:47.0,322.68917,52.69639,95.19079,0.98765,56.0,B,a;
4432,101.5-00.6,IPHASX J221118.0+552841,T,22:11:18.0,55:28:41.88,332.82501,55.47830,101.55136,-0.60083,35.0,B,a;s;
4436,178.1-04.0,IPHASX J052531.1+281945,T,05:25:31.2,28:19:46.42,81.37998,28.32956,178.13108,-4.04106,10.1,E,s;
4437,073.0+03.6,NeVe 2,T,20:00:18.69,36:59:34.2,300.07788,36.99283,73.07115,3.66670,28.0,E,m;s;
4455,358.7+00.4,JaSt 26,T,17:40:33.5,-29:46:14.99,265.13967,-29.77083,358.71024,0.49947,11.0,S,
4458,359.5+00.8,JaSt 31,T,17:41:27.79,-28:52:51.2,265.36579,-28.88089,359.56965,0.80339,7.0,S,
4475,000.0-00.9,JaSt 67,T,17:49:28.03,-29:20:47.85,267.36679,-29.34663,0.08357,-0.93122,1.7,S,
4476,359.5-01.3,JaSt 68,T,17:49:50.78,-30:03:10.5,267.46158,-30.05292,359.51973,-1.36463,5.0,S,
4477,000.7-00.7,JaSt 70,T,17:50:21.1,-28:39:02.45,267.58779,-28.65068,0.78012,-0.73986,11.0,S,
4491,095.5+00.5,PM 1-332,T,21:34:23.2,52:37:27.62,323.59684,52.62434,95.54608,0.56095,6.5,E,
4495,147.1-09.0,HaWe 3,T,03:16:34.0,46:53:37.39,49.14183,46.89372,147.10445,-9.05309,38.0,E,a;r;s;
4497,080.2+05.8,PM 1-320,T,20:10:33.6,44:11:48.48,302.64014,44.19680,80.23042,5.85087,60.0,E,a;r;s;
4503,100.4+04.6,PM 1-333,T,21:40:59.06,58:58:42.4,325.24608,58.97844,100.47897,4.67861,70.0,B,a;m;s;
4544,198.9+00.7,PM 1-20,T,06:28:04.1,12:46:21.79,97.01692,12.77272,198.92438,0.71370,36.0,I,m;p;
4551,225.1-01.9,Sa 2-4,T,07:06:44.8,-11:45:20.45,106.68668,-11.75568,225.12754,-1.99103,,B,m;
4560,222.5+02.9,WHI B0717-07,T,07:19:40.2,-07:13:10.99,109.91750,-7.21972,222.58332,2.93391,70.0,E,a;r;
4580,256.9+03.6,WRAY 16-26,T,08:41:15.1,-36:01:58.40,130.31292,-36.03289,256.95455,3.64511,37.0,S,m;
4589,346.7-04.4,Sa 2-202,T,17:29:10.0,-42:32:45.31,262.29147,-42.54592,346.71099,-4.47204,8.0,S,
4594,347.7-00.7,RPZM 8,T,17:15:51.6,-39:33:08.24,258.96506,-39.55229,347.76263,-0.71090,,S,
4595,352.9-09.8,WRAY 16-376,T,18:10:37.6,-39:53:14.42,272.65648,-39.88734,352.97457,-9.87202,,S,
4634,354.8+04.2,K 5-28,T,17:16:14.3,-30:55:35.80,259.05942,-30.92661,354.83970,4.22891,,S,
4649,358.0-02.7,Al 2-O,T,17:51:45.33,-32:03:04.0,267.93888,-32.05111,358.01003,-2.73714,9.1,E,
4696,000.8+05.2,PBOZ 5,T,17:27:38.5,-25:22:26.00,261.91050,-25.37389,0.86286,5.28482,9.0,B,s;
4704,001.2+01.0,K 5-33,T,17:44:29.9,-27:20:40.02,266.12473,-27.34445,1.22876,1.04162,,S,
4708,003.8+00.3,PM 1-186,T,17:52:59.3,-25:27:27.36,268.24720,-25.45760,3.82565,0.38511,5.5,E,r;
4732,011.7-06.6,M 1-55,T,18:36:33.8,-21:49:02.64,279.14100,-21.81740,11.79193,-6.65445,6.0,S,
4735,015.0-02.4,PN PM 1-233,T,18:26:56.19,-16:57:04.7,276.73413,-16.95131,15.09571,-2.41325,,S,
4748,016.1+07.7,PTB 20,T,17:52:15.0,-11:10:36.77,268.06258,-11.17688,16.11024,7.73542,,S,
4760,025.6-03.6,PM 1-259,T,18:51:03.7,-08:07:20.24,282.76545,-8.12229,25.65092,-3.61079,,S,
4764,027.6+08.4,PN PM 1-217,T,18:11:39.9,-00:49:02.21,272.91642,-0.81728,27.62866,8.46203,,S,
4775,031.1+03.7,PM 1-242,T,18:34:38.6,00:08:03.98,278.66101,0.13444,31.13461,3.79733,,B,a;r;s
4789,039.1+02.7,PM 1-262,T,18:53:02.0,06:44:15.32,283.25822,6.73759,39.11395,2.71376,3.2,S,
4801,044.7+00.2,AGP 1,T,19:12:16.2,10:36:32.15,288.06758,10.60893,44.73429,0.26026,17.5,B,
4806,049.5-01.4,PM 1-302,T,19:27:51.4,14:01:27.80,291.96399,14.02439,49.53710,-1.49728,10.0,R,a;r;s;
4819,057.6+01.8,PM 1-305,T,19:31:41.3,22:43:38.75,292.92199,22.72743,57.61212,1.87629,15.0,E,a;s;
4822,057.9+01.7,K 4-30,T,19:33:09.0,22:58:33.53,293.28762,22.97598,57.99246,1.70083,,R,
4827,063.8+00.1,K 3-48,T,19:52:09.1,27:18:30.96,298.03800,27.30860,63.88897,0.12291,6.5,E,a;p;r;
4833,074.5+02.3,PM 1-318,T,20:09:32.8,37:31:16.93,302.38685,37.52137,74.50065,2.39435,7.0,R,r;
4835,257.6-00.3,WRAY 17-19,T,08:27:05.8,-39:02:15.00,126.77400,-39.03750,257.69135,-0.39900,,S,
4856,267.3-03.9,WRAY 16-28,T,08:43:29.4,-48:54:47.30,130.87268,-48.91314,267.36953,-3.95469,,S,
4906,291.4-00.3,NDK 1,T,11:14:31.9,-61:00:02.88,168.63300,-61.00080,291.45713,-0.30655,,B,m;p
4932,298.5+02.3,KFR 2,T,12:15:30.6,-60:13:20.86,183.87763,-60.22246,298.48130,2.33846,40.0,B,a;p;
4940,302.1-05.3,Y-C 2-14,T,12:43:21.4,-68:12:40.75,190.83902,-68.21132,302.17880,-5.35139,,S,
4945,306.1-01.1,PM 1-73,T,13:20:27.1,-63:49:44.76,200.11300,-63.82910,306.12483,-1.13737,,S,
4953,311.1-06.0,WRAY 16-150,T,14:19:07.4,-67:32:12.48,214.78100,-67.53680,311.17974,-6.08005,,S,
4955,311.5-02.7,WRAY 16-146,T,14:11:46.2,-64:16:24.24,212.94263,-64.27340,311.51403,-2.74846,,S,
4965,318.5-02.0,WRAY 16-161,T,15:05:32.4,-60:48:51.52,226.38506,-60.81431,318.56682,-2.08020,6.0,S,
4969,322.6-04.2,PM 1-101,T,15:43:07.2,-60:25:21.18,235.78006,-60.42255,322.63096,-4.29359,,S,
4975,323.6-04.5,KFW 11,T,15:50:28.95,-59:58:49.7,237.62063,-59.98047,323.62606,-4.51166,21.0,R,a;r;
4985,330.2-02.1,Sa 1-4,T,16:15:21.3,-53:51:35.24,243.83876,-53.85979,330.22389,-2.16487,,S,
4989,331.0+03.9,Sa 2-128,T,15:53:28.6,-48:43:22.73,238.36898,-48.72298,331.07824,3.94319,,E,
4993,336.0-02.3,VRMF 104,T,16:42:06.2,-49:45:05.62,250.52600,-49.75156,336.05042,-2.31998,,S,
4999,342.9-02.3,WRAY 16-251,T,17:07:30.6,-44:22:50.27,256.87738,-44.38063,342.94747,-2.30754,15.0,E,m;
5003,014.8-02.7,PTB 41,T,18:27:26.59,-17:24:13.25,276.86079,-17.40368,14.75074,-2.73030,,E,
5017,355.5-02.8,MPA J1746-3412,T,17:46:18.5,-34:12:37.08,266.57700,-34.21030,355.56875,-2.86675,,S,
5020,059.3-01.7,We 1-8,T,19:48:52.65,22:25:15.5,297.21938,22.42097,59.30354,-1.72634,19.0,R,a;r;s;
5229,344.2+01.6,IRAS 16515-4050,T,16:55:00.4,-40:55:34.64,253.75181,-40.92629,344.26218,1.62727,,S,
5239,030.9+05.4,OL 17,T,18:28:27.14,00:44:44.3,277.11308,0.74564,30.97060,5.45344,6.5,E,
5240,105.7+02.2,FsMv 1,T,22:25:56.9,60:11:48.12,336.48700,60.19670,105.77549,2.26417,88.0,E,a;r;s;
5275,048.9+04.3,IPHASX J190512.4+161347,T,19:05:12.49,16:13:47.4,286.30204,16.22983,48.94364,4.36623,63.0,R,a;r;
5310,323.9+00.2,GLIPN J1530−5557,T,15:30:41.6,-55:57:27.58,232.67336,-55.95766,323.93646,0.27842,,S,
5320,339.7+00.8,GLIPN1642-4453,T,16:42:22.0,-44:53:34.58,250.59180,-44.89294,339.73645,0.84665,,S,
5330,019.5+00.7,GLIPN1823-1133,T,18:24:00.0,-11:33:38.63,275.99983,-11.56073,19.53268,0.73109,,S,
5374,000.2-01.9a,JaSt 2-14,T,17:53:40.7,-29:42:36.22,268.41960,-29.71006,0.23840,-1.90450,50.0,E,a;s;
5415,042.7+00.8,[GKF2010] MN102,T,19:06:33.6,09:07:19.99,286.64000,9.12222,42.76637,0.82241,33.0,B,r;s;
5464,044.9+00.0,AGP 2,T,19:13:37.2,10:39:32.90,288.40513,10.65914,44.93256,-0.01042,42.0,B,a;m;p;
5467,009.3+00.4,PBOZ 33,T,18:04:38.9,-20:37:27.01,271.16208,-20.62417,9.35233,0.47330,18.0,E,a;r;
5525,316.5+00.5,MB 4006,T,14:41:27.8,-59:20:57.98,220.36583,-59.34944,316.55078,0.58150,24.0,,
5537,000.9+02.3,MGE 000.9899+02.3115,T,17:39:05.1,-26:52:39.00,264.77125,-26.87750,0.98988,2.31145,21.0,R,
5623,314.5+00.1,MB 4001,T,14:28:01.2,-60:28:26.00,217.00500,-60.47389,314.56199,0.19851,16.0,,
5642,359.2+02.3,MGE 359.2412+02.3353,T,17:34:45.9,-28:20:20.36,263.69114,-28.33899,359.24163,2.33554,55.0,E,a;r;
5646,000.1-01.0,MGE 000.1495-01.0708,T,17:50:10.3,-29:21:42.01,267.54292,-29.36167,0.14948,-1.07067,14.0,E,s;
5672,000.6+01.5,MGE 000.6713+01.4999,T,17:41:25.2,-27:34:40.01,265.35500,-27.57778,0.67116,1.50006,21.0,R,
5673,001.0-02.0,MGE001.0098-02.0666,T,17:56:06.3,-29:07:34.00,269.02625,-29.12611,1.00960,-2.06636,18.0,E,
8185,020.9+00.9,IRAS 18232-1013,T,18:26:03.0,-10:11:31.45,276.51254,-10.19207,20.97817,0.92530,4.5,B,a;
8186,022.2+00.9,IRAS 18257-0908,T,18:28:29.0,-09:06:11.84,277.12095,-9.10329,22.22114,0.90100,3.5,E,
8190,040.5-00.0,IPHASX J190543.8+064413,T,19:05:43.8,06:44:13.34,286.43254,6.73704,40.55342,-0.09107,14.0,E,a;r;
8193,038.7-02.4,IPHASX J191058.9+040350,T,19:10:58.9,04:03:50.40,287.74558,4.06400,38.78112,-2.48159,11.0,E,
8204,051.7-01.7,IPHASX J193308.9+155354,T,19:33:08.9,15:53:54.64,293.28710,15.89851,51.79555,-1.71973,27.0,E,a;r;s;
8206,062.1+03.1,IPHASX J193617.5+272051,T,19:36:17.61,27:20:51.9,294.07338,27.34775,62.16582,3.19535,9.0,R,a;
8210,066.1+04.7,IPHASX J193849.6+313744,T,19:38:49.7,31:37:44.83,294.70689,31.62912,66.18609,4.79252,160.0,E,a;
8211,063.3+02.2,IPHASX J194240.5+275109,T,19:42:40.6,27:51:09.00,295.66908,27.85250,63.30053,2.21058,74.0,R,a;r;
8215,059.1-01.4,Ra 17,T,19:47:28.9,22:28:23.81,296.87029,22.47328,59.18574,-1.42144,27.0,R,a;s;
8218,063.7+00.7,IPHASX J194930.9+273028,T,19:49:31.0,27:30:28.26,297.37910,27.50785,63.76218,0.72771,84.0,R,
8232,067.3-02.6,IPHASX J201058.0+284455,T,20:10:58.0,28:44:55.00,302.74175,28.74861,67.30744,-2.63959,48.0,B,a;p;
8266,111.2-03.0,We 2-260,T,23:22:23.7,57:46:27.98,350.59875,57.77444,111.26057,-3.06542,162.0,B,a;m;s;
8273,115.5+02.0,IPHASX J234318.0+635717,T,23:43:18.1,63:57:17.06,355.82528,63.95474,115.53691,2.06561,36.0,R,
8355,181.7+01.9,IPHASX J055711.7+282322,T,05:57:11.7,28:23:22.42,89.29883,28.38956,181.76714,1.90378,224.0,E,a;s;
8450,127.6-01.1,IPHASX J013108.9+612258,T,01:31:09.0,61:22:58.98,22.78738,61.38305,127.66945,-1.12288,24.1,R,a;
8454,137.7+03.3,IPHASX J030421.3+621802,T,03:04:21.3,62:18:02.52,46.08875,62.30070,137.71427,3.30659,57.0,R,r;
8455,139.0+03.2,IPHASX J031345.5+613707,T,03:13:45.12,61:37:06.0,48.43800,61.61833,139.01405,3.27342,126.5,E,s;
8456,144.1-00.5,IRAS 03272+5528,T,03:31:05.4,55:38:51.43,52.77235,55.64762,144.15923,-0.50124,27.3,E,a;r;
8460,157.1+04.4,IPHASX J045627.6+501720,T,04:56:27.6,50:17:20.36,74.11510,50.28899,157.11691,4.43473,91.0,R,a;
8461,167.3-03.1,IPHASX J045847.7+373640,T,04:58:47.7,37:36:40.82,74.69886,37.61134,167.31366,-3.12091,16.9,R,a;
8466,193.5-03.1,IPHASX J060328.1+154108,T,06:03:28.1,15:41:08.52,90.86723,15.68570,193.52156,-3.13879,55.0,E,a;
8467,190.7-01.3,IPHASX J060412.2+190031,T,06:04:12.2,19:00:31.46,91.05104,19.00874,190.70904,-1.35667,70.0,B,a;
8469,204.3-01.6,IPHASX J062937.8+065220,T,06:29:37.9,06:52:20.14,97.40788,6.87226,204.33010,-1.68385,31.0,B,a;
8470,197.3+02.7,IPHASX J063223.9+150410,T,06:32:23.9,15:04:10.34,98.09977,15.06954,197.37333,2.70781,90.0,B,
8496,032.9-01.4,IPHASX J185640.0-003804,T,18:56:40.0,-00:38:04.49,284.16675,-0.63458,32.96318,-1.45279,15.0,B,p;
8499,040.5+01.9,IPHASX J185815.8+073753,T,18:58:15.9,07:37:53.47,284.56605,7.63152,40.50141,1.96481,7.1,R,
8501,044.4+03.1,IPHASX J190115.5+114150,T,19:01:15.5,11:41:50.71,285.31465,11.69742,44.46130,3.15942,25.8,E,a;r;
8504,036.0-01.4,IPHASX J190227.3+020804,T,19:02:27.3,02:08:04.70,285.61379,2.13464,36.08849,-1.47568,92.0,E,a;s;
8505,047.1+03.9,IPHASX J190319.0+142524,T,19:03:19.0,14:25:24.49,285.82928,14.42347,47.12242,3.95213,14.6,E,
8512,042.6+01.3,IPHASX J190432.9+091656,T,19:04:32.9,09:16:56.68,286.13729,9.28241,42.68093,1.33682,8.2,E,
8513,045.4+02.6,IPHASX J190447.9+121844,T,19:04:48.0,12:18:44.68,286.19997,12.31241,45.40471,2.66915,12.2,E,r;
8514,043.6+01.7,IPHASX J190454.0+101801,T,19:04:54.1,10:18:01.01,286.22527,10.30028,43.62569,1.72622,18.2,E,a;r;s;
8517,044.3+01.8,IPHASX J190543.8+110018,T,19:05:43.8,11:00:18.54,286.43268,11.00515,44.34595,1.86811,7.6,R,
8522,038.9-01.3,IPHASX J190718.1+044056,T,19:07:18.1,04:40:56.10,286.82562,4.68225,38.90802,-1.38270,9.3,B,
8524,047.8+02.4,IPHASX J191001.1+142202,T,19:10:01.1,14:22:02.71,287.50472,14.36742,47.81546,2.48313,9.7,B,
8525,038.0-02.5,IPHASX J191003.4+032224,T,19:10:03.4,03:22:24.06,287.51414,3.37335,38.06096,-2.59444,225.0,R,a;s;
8526,044.9+00.8,IPHASX J191022.1+110538,T,19:10:22.1,11:05:38.51,287.59210,11.09403,44.94852,0.89862,9.7,E,a;r;
8527,038.3-02.5,IPHASX J191027.4+034046,T,19:10:27.4,03:40:46.85,287.61423,3.67968,38.37923,-2.54221,13.3,R,a;
8528,040.6-01.5,IRAS 19086+0603,T,19:11:04.8,06:08:45.06,287.76980,6.14585,40.64062,-1.54284,32.0,B,a;m;
8530,048.2+01.9,IPHASX J191255.4+143248,T,19:12:55.5,14:32:48.08,288.23118,14.54669,48.29939,1.94168,7.5,R,a;r;
8531,051.2+03.2,IPHAS XJ191345.6+174752,T,19:13:45.6,17:47:52.33,288.43987,17.79787,51.27847,3.26611,6.5,E,a;r;
8533,047.6+01.0,IPHASX J191445.1+133219,T,19:14:45.1,13:32:19.86,288.68800,13.53885,47.61158,1.08181,15.4,E,a;r;s;
8536,052.0+02.7,IPHASX J191716.5+181518,T,19:17:16.6,18:15:18.22,289.31900,18.25506,52.07192,2.73693,46.1,R,r;s;
8537,042.7-02.5,IPHASX J191840.4+073131,T,19:18:40.4,07:31:31.12,289.66846,7.52531,42.73856,-2.57289,41.2,E,a;
8539,051.7+01.3,IPHASX J192146.7+172055,T,19:21:46.7,17:20:55.90,290.44464,17.34886,51.77200,1.36581,29.0,E,a;r;s;
8540,048.7-00.2,IPHASX J192152.0+135223,T,19:21:52.0,13:52:23.20,290.46683,13.87311,48.71534,-0.28937,13.0,B,
8541,049.2+00.0,IPHASX J192153.9+143056,T,19:21:53.9,14:30:56.20,290.47476,14.51561,49.28575,0.00645,18.3,E,a;r;
8545,050.6+00.0,IPHASX J192436.3+154402,T,19:24:36.3,15:44:02.00,291.15142,15.73389,50.66809,0.00612,22.6,E,a;
8548,059.1+03.5,IPHASX J192837.7+245024,T,19:28:37.8,24:50:24.83,292.15733,24.84023,59.13502,3.50093,12.7,E,a;s;
8550,054.4+00.5,IPHASX J193009.3+192129,T,19:30:09.3,19:21:29.02,292.53875,19.35806,54.48448,0.57117,221.0,E,a;r;s;
8551,054.7+00.4,UWISH2 PN 4,T,19:31:10.8,19:29:05.68,292.79488,19.48491,54.71180,0.42027,19.0,B,a;
8552,048.1-03.2,IPHASX J193127.0+115622,T,19:31:27.0,11:56:22.92,292.86254,11.93970,48.12298,-3.26259,26.7,R,
8553,049.6-02.8,IPHASX J193305.9+132921,T,19:33:05.9,13:29:21.05,293.27460,13.48918,49.67735,-2.87108,60.0,E,p;r;s;
8557,051.9-02.5,IPHASX J193633.5+153345,T,19:36:33.5,15:33:45.29,294.13960,15.56258,51.89951,-2.60031,103.0,R,
8560,056.1-00.4,IPHASX J193718.6+202102,T,19:37:18.7,20:21:02.99,294.32783,20.35083,56.16810,-0.42008,47.0,B,a;s;
8561,062.1+02.8,IPHASX J193752.2+271119,T,19:37:52.3,27:11:19.79,294.46783,27.18883,62.19767,2.81172,25.0,E,
8562,062.0+02.5,IPHASX J193827.8+265752,T,19:38:27.9,26:57:52.13,294.61624,26.96448,62.06633,2.58680,6.4,R,
8564,057.9-00.7,Kn 7,T,19:42:26.0,21:45:21.10,295.60847,21.75586,57.97967,-0.76789,27.4,B,a;
8565,052.1-04.1,IPHASX J194232.8+150034,T,19:42:32.9,15:00:34.16,295.63708,15.00949,52.12485,-4.13062,18.6,R,r;
8566,058.1-00.8,IPHASX J194301.3+215424,T,19:43:01.3,21:54:24.91,295.75554,21.90692,58.17861,-0.81133,14.0,B,
8568,062.9+01.3,IPHASX J194510.6+270930,T,19:45:10.7,27:09:30.02,296.29447,27.15834,62.97465,1.38387,14.3,B,
8569,059.8-00.6,IPHASX J194556.2+232833,T,19:45:56.2,23:28:33.64,296.48432,23.47601,59.87390,-0.61006,53.6,B,a;s;
8571,059.7-01.0,IPHASX J194727.5+230816,T,19:47:27.6,23:08:16.55,296.86495,23.13793,59.75748,-1.08223,34.5,R,a;r;s;
8572,066.8+02.9,IPHASX J194751.9+311818,T,19:47:51.9,31:18:18.11,296.96631,31.30503,66.85869,2.95718,12.9,B,
8577,062.7+00.0,IPHASX J194940.9+261521,T,19:49:40.9,26:15:21.17,297.42057,26.25588,62.70235,0.06016,22.1,B,p;s;
8581,067.9+02.4,IPHASX J195221.6+315859,T,19:52:21.7,31:58:59.84,298.09039,31.98329,67.92970,2.47622,42.0,E,a;r;
8582,067.5+01.8,MVP 1.00,T,19:53:58.2,31:21:20.30,298.49256,31.35564,67.56610,1.86052,228.0,E,a;s;
8583,068.0+02.1,IPHASX J195400.8+315554,T,19:54:00.9,31:55:54.80,298.50372,31.93189,68.06546,2.14878,30.3,R,a;r;
8584,067.8+01.8,IPHASX J195436.4+313326,T,19:54:36.4,31:33:26.39,298.65187,31.55733,67.80910,1.84791,12.0,E,m;r;
8585,064.1-00.9,IPHASX J195657.6+265713,T,19:56:57.6,26:57:13.39,299.24003,26.95372,64.13724,-0.97649,28.7,B,a;r;s;
8586,066.4-00.0,IPHASX J195836.4+292314,T,19:58:36.5,29:23:14.68,299.65196,29.38741,66.40279,-0.01604,17.4,B,
8596,068.0+00.0,IPHASX J200224.3+304845,T,20:02:24.3,30:48:45.61,300.60135,30.81267,68.04690,0.03702,25.4,B,a;r;
8597,072.0+02.2,Ou 6,T,20:03:53.6,35:22:50.23,300.97314,35.38062,72.08243,2.20168,14.9,B,a;
8599,073.6+02.8,IPHASX J200522.0++36594,T,20:05:22.1,36:59:42.76,301.34192,36.99521,73.60830,2.81133,10.5,E,a;s;
8603,071.3-00.6,IPHASX J201339.0+331507,T,20:13:39.0,33:15:07.06,303.41259,33.25196,71.38789,-0.64564,8.6,B,
8606,091.6-01.0,IPHASX J212335.3+484717,T,21:23:35.3,48:47:17.81,320.89708,48.78828,91.66699,-1.04723,18.8,B,
8608,098.9-01.1,IPHASX J215842.3+533003,T,21:58:42.3,53:30:03.38,329.67628,53.50094,98.90755,-1.11463,30.5,R,a;r;
8612,114.7-01.2,IPHASX J234403.8+603242,T,23:44:03.8,60:32:42.40,356.01585,60.54511,114.73820,-1.25036,22.1,R,a;s;
8785,000.0-01.8a,JaSt 83,T,17:52:45.0,-29:50:59.39,268.18763,-29.84983,0.01571,-1.80186,3.3,B,
8788,307.3-01.6a,FrBc 1,T,13:31:54.27,-64:12:34.10,202.97613,-64.20947,307.31682,-1.68279,8.0,E,a;r;
8790,162.9-01.6,Kn 131,T,04:50:17.7,41:54:53.2,72.57375,41.91478,162.93716,-1.68390,266.0,B,a;s;
8800,061.9+02.9,CGMW 5-11005,T,19:36:35.9,27:04:08.90,294.14948,27.06914,61.95484,3.00088,13.0,B,a;s;
